Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
500.0,2025-03-21,put,SPY250321P00500000,53.95,53.5,58.0,0.0,0.0,2.0,12.0,0.08625181335449221,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-05 19:18:33,"{'contractSymbol': 'SPY250321P00500000', 'strike': 500.0, 'currency': 'USD', 'lastPrice': 53.95, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 12, 'bid': 53.5, 'ask': 58.0, 'contractSize': 'REGULAR', 'expiration': 1742515200, 'lastTradeDate': 1693941513, 'impliedVolatility': 0.08625181335449221, 'inTheMoney': True}"
500.0,2025-06-20,put,SPY250620P00500000,58.1,54.5,59.0,2.699997,4.8736405,2.0,262.0,0.08687741744995117,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 18:05:38,"{'contractSymbol': 'SPY250620P00500000', 'strike': 500.0, 'currency': 'USD', 'lastPrice': 58.1, 'change': 2.699997, 'percentChange': 4.8736405, 'volume': 2, 'openInterest': 262, 'bid': 54.5, 'ask': 59.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1694196338, 'impliedVolatility': 0.08687741744995117, 'inTheMoney': True}"
500.0,2025-12-19,put,SPY251219P00500000,61.0,60.5,62.0,-0.5999985,-0.9740235,1.0,312.0,0.0927901390838623,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 18:41:21,"{'contractSymbol': 'SPY251219P00500000', 'strike': 500.0, 'currency': 'USD', 'lastPrice': 61.0, 'change': -0.5999985, 'percentChange': -0.9740235, 'volume': 1, 'openInterest': 312, 'bid': 60.5, 'ask': 62.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1694198481, 'impliedVolatility': 0.0927901390838623, 'inTheMoney': True}"
502.0,2023-09-29,put,SPY230929P00502000,60.27,56.72,57.66,0.0,0.0,,0.0,0.3454655297851562,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-28 16:01:19,"{'contractSymbol': 'SPY230929P00502000', 'strike': 502.0, 'currency': 'USD', 'lastPrice': 60.27, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 0, 'bid': 56.72, 'ask': 57.66, 'contractSize': 'REGULAR', 'expiration': 1695945600, 'lastTradeDate': 1693238479, 'impliedVolatility': 0.3454655297851562, 'inTheMoney': True}"
504.0,2023-09-29,put,SPY230929P00504000,63.5,58.72,59.66,0.0,0.0,1.0,1.0,0.3541324353027343,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-24 15:00:45,"{'contractSymbol': 'SPY230929P00504000', 'strike': 504.0, 'currency': 'USD', 'lastPrice': 63.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 1, 'bid': 58.72, 'ask': 59.66, 'contractSize': 'REGULAR', 'expiration': 1695945600, 'lastTradeDate': 1692889245, 'impliedVolatility': 0.3541324353027343, 'inTheMoney': True}"
504.0,2023-10-20,put,SPY231020P00504000,52.74,53.07,53.98,0.0,0.0,,0.0,1.0000000000000003e-05,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-02 17:30:27,"{'contractSymbol': 'SPY231020P00504000', 'strike': 504.0, 'currency': 'USD', 'lastPrice': 52.74, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 0, 'bid': 53.07, 'ask': 53.98, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1690997427, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
505.0,2023-09-15,put,SPY230915P00505000,58.97,58.55,59.6,0.0,0.0,8.0,0.0,0.43848217773437503,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-07-12 19:50:41,"{'contractSymbol': 'SPY230915P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 58.97, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 0, 'bid': 58.55, 'ask': 59.6, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1689191441, 'impliedVolatility': 0.43848217773437503, 'inTheMoney': True}"
505.0,2023-09-29,put,SPY230929P00505000,57.4,59.72,60.66,0.0,0.0,1.0,0.0,0.358404853515625,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-10 16:45:37,"{'contractSymbol': 'SPY230929P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 57.4, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 59.72, 'ask': 60.66, 'contractSize': 'REGULAR', 'expiration': 1695945600, 'lastTradeDate': 1691685937, 'impliedVolatility': 0.358404853515625, 'inTheMoney': True}"
505.0,2023-10-20,put,SPY231020P00505000,55.79,54.07,54.98,0.0,0.0,1.0,0.0,1.0000000000000003e-05,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-03 14:02:01,"{'contractSymbol': 'SPY231020P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 55.79, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 54.07, 'ask': 54.98, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1691071321, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
505.0,2023-11-17,put,SPY231117P00505000,64.55,59.75,60.51,0.0,0.0,2.0,0.0,0.18744709045410157,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-17 17:00:53,"{'contractSymbol': 'SPY231117P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 64.55, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 59.75, 'ask': 60.51, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1692291653, 'impliedVolatility': 0.18744709045410157, 'inTheMoney': True}"
505.0,2023-12-15,put,SPY231215P00505000,54.46,54.03,55.02,0.0,0.0,1.0,0.0,1.0000000000000003e-05,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-04 13:30:08,"{'contractSymbol': 'SPY231215P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 54.46, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 54.03, 'ask': 55.02, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1691155808, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
505.0,2023-12-29,put,SPY231229P00505000,61.1,59.65,60.73,0.0,0.0,1.0,0.0,0.15448843566894532,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-15 14:38:55,"{'contractSymbol': 'SPY231229P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 61.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 59.65, 'ask': 60.73, 'contractSize': 'REGULAR', 'expiration': 1703808000, 'lastTradeDate': 1692110335, 'impliedVolatility': 0.15448843566894532, 'inTheMoney': True}"
505.0,2024-01-19,put,SPY240119P00505000,68.42,59.65,60.73,0.0,0.0,2.0,2.0,0.14173221557617188,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-17 19:58:50,"{'contractSymbol': 'SPY240119P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 68.42, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 2, 'bid': 59.65, 'ask': 60.73, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692302330, 'impliedVolatility': 0.14173221557617188, 'inTheMoney': True}"
505.0,2024-03-15,put,SPY240315P00505000,62.14,59.57,60.81,0.0,0.0,,2.0,0.1206142626953125,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-15 19:52:00,"{'contractSymbol': 'SPY240315P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 62.14, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 2, 'bid': 59.57, 'ask': 60.81, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692129120, 'impliedVolatility': 0.1206142626953125, 'inTheMoney': True}"
505.0,2024-03-28,put,SPY240328P00505000,58.55,62.23,63.42,0.0,0.0,5.0,0.0,0.1568687829589844,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-08 14:44:24,"{'contractSymbol': 'SPY240328P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 58.55, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 0, 'bid': 62.23, 'ask': 63.42, 'contractSize': 'REGULAR', 'expiration': 1711584000, 'lastTradeDate': 1691505864, 'impliedVolatility': 0.1568687829589844, 'inTheMoney': True}"
505.0,2024-06-21,put,SPY240621P00505000,56.65,59.33,61.06,0.0,0.0,1.0,3.0,0.1020902780151367,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-29 19:14:25,"{'contractSymbol': 'SPY240621P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 56.65, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3, 'bid': 59.33, 'ask': 61.06, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1693336465, 'impliedVolatility': 0.1020902780151367, 'inTheMoney': True}"
505.0,2024-06-28,put,SPY240628P00505000,65.63,59.33,61.06,0.0,0.0,2.0,0.0,0.10086958709716798,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-21 19:14:46,"{'contractSymbol': 'SPY240628P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 65.63, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 59.33, 'ask': 61.06, 'contractSize': 'REGULAR', 'expiration': 1719532800, 'lastTradeDate': 1692645286, 'impliedVolatility': 0.10086958709716798, 'inTheMoney': True}"
505.0,2024-09-20,put,SPY240920P00505000,55.8,59.36,61.11,0.0,0.0,2.0,5.0,0.08973078247070312,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-05 13:41:55,"{'contractSymbol': 'SPY240920P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 55.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 5, 'bid': 59.36, 'ask': 61.11, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1693921315, 'impliedVolatility': 0.08973078247070312, 'inTheMoney': True}"
505.0,2024-12-20,put,SPY241220P00505000,66.73,59.41,61.46,0.0,0.0,4.0,1.0,0.08468017379760742,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-21 18:17:28,"{'contractSymbol': 'SPY241220P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 66.73, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 1, 'bid': 59.41, 'ask': 61.46, 'contractSize': 'REGULAR', 'expiration': 1734652800, 'lastTradeDate': 1692641848, 'impliedVolatility': 0.08468017379760742, 'inTheMoney': True}"
505.0,2025-01-17,put,SPY250117P00505000,65.49,57.5,62.5,0.0,0.0,2.0,9.0,0.09235526794433593,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-17 15:14:21,"{'contractSymbol': 'SPY250117P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 65.49, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 9, 'bid': 57.5, 'ask': 62.5, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692285261, 'impliedVolatility': 0.09235526794433593, 'inTheMoney': True}"
505.0,2025-06-20,put,SPY250620P00505000,66.75,58.5,63.0,0.0,0.0,2.0,2.0,0.08460388061523438,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-17 15:25:37,"{'contractSymbol': 'SPY250620P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 66.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 2, 'bid': 58.5, 'ask': 63.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692285937, 'impliedVolatility': 0.08460388061523438, 'inTheMoney': True}"
505.0,2025-12-19,put,SPY251219P00505000,62.75,60.5,65.5,1.75,2.8688524,1.0,156.0,0.08953242019653321,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 14:57:01,"{'contractSymbol': 'SPY251219P00505000', 'strike': 505.0, 'currency': 'USD', 'lastPrice': 62.75, 'change': 1.75, 'percentChange': 2.8688524, 'volume': 1, 'openInterest': 156, 'bid': 60.5, 'ask': 65.5, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1694185021, 'impliedVolatility': 0.08953242019653321, 'inTheMoney': True}"
510.0,2023-09-11,put,SPY230911P00510000,64.28,63.61,64.64,64.28,,8.0,0.0,0.8437515624999999,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 16:50:10,"{'contractSymbol': 'SPY230911P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 64.28, 'change': 64.28, 'volume': 8, 'openInterest': 0, 'bid': 63.61, 'ask': 64.64, 'contractSize': 'REGULAR', 'expiration': 1694390400, 'lastTradeDate': 1694191810, 'impliedVolatility': 0.8437515624999999, 'inTheMoney': True}"
510.0,2023-09-12,put,SPY230912P00510000,58.92,63.61,64.64,0.0,0.0,,0.0,0.6884796777343751,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-31 19:38:10,"{'contractSymbol': 'SPY230912P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 58.92, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 0, 'bid': 63.61, 'ask': 64.64, 'contractSize': 'REGULAR', 'expiration': 1694476800, 'lastTradeDate': 1693510690, 'impliedVolatility': 0.6884796777343751, 'inTheMoney': True}"
510.0,2023-09-15,put,SPY230915P00510000,60.42,64.7,65.65,0.0,0.0,4.0,4.0,0.6206092626953126,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-01 16:43:44,"{'contractSymbol': 'SPY230915P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 60.42, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 4, 'bid': 64.7, 'ask': 65.65, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1693586624, 'impliedVolatility': 0.6206092626953126, 'inTheMoney': True}"
510.0,2023-10-20,put,SPY231020P00510000,67.23,64.71,65.53,0.0,0.0,1.0,0.0,0.25867440551757814,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-23 19:52:35,"{'contractSymbol': 'SPY231020P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 67.23, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 0, 'bid': 64.71, 'ask': 65.53, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692820355, 'impliedVolatility': 0.25867440551757814, 'inTheMoney': True}"
510.0,2023-11-17,put,SPY231117P00510000,60.1,64.78,65.57,0.0,0.0,2.0,1.0,0.20111882873535153,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-01 16:24:09,"{'contractSymbol': 'SPY231117P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 60.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 64.78, 'ask': 65.57, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1693585449, 'impliedVolatility': 0.20111882873535153, 'inTheMoney': True}"
510.0,2023-12-15,put,SPY231215P00510000,65.3,64.72,65.65,0.0,0.0,20.0,24.0,0.17237155761718753,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-29 14:11:34,"{'contractSymbol': 'SPY231215P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 65.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 24, 'bid': 64.72, 'ask': 65.65, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1693318294, 'impliedVolatility': 0.17237155761718753, 'inTheMoney': True}"
510.0,2023-12-29,put,SPY231229P00510000,61.5,64.01,65.05,0.0,0.0,,0.0,0.13959600646972659,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-09 14:19:24,"{'contractSymbol': 'SPY231229P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 61.5, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 0, 'bid': 64.01, 'ask': 65.05, 'contractSize': 'REGULAR', 'expiration': 1703808000, 'lastTradeDate': 1691590764, 'impliedVolatility': 0.13959600646972659, 'inTheMoney': True}"
510.0,2024-01-19,put,SPY240119P00510000,63.55,64.64,65.73,0.0,0.0,2.0,5.0,0.15009394836425782,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 14:01:08,"{'contractSymbol': 'SPY240119P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 63.55, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 5, 'bid': 64.64, 'ask': 65.73, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1694008868, 'impliedVolatility': 0.15009394836425782, 'inTheMoney': True}"
510.0,2024-03-15,put,SPY240315P00510000,58.7,64.56,65.81,0.0,0.0,1.0,2.0,0.12769427001953126,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-31 15:52:52,"{'contractSymbol': 'SPY240315P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 58.7, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2, 'bid': 64.56, 'ask': 65.81, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1693497172, 'impliedVolatility': 0.12769427001953126, 'inTheMoney': True}"
510.0,2024-03-28,put,SPY240328P00510000,70.63,64.48,65.89,0.0,0.0,2.0,0.0,0.1251918536376953,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-17 16:15:24,"{'contractSymbol': 'SPY240328P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 70.63, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 64.48, 'ask': 65.89, 'contractSize': 'REGULAR', 'expiration': 1711584000, 'lastTradeDate': 1692288924, 'impliedVolatility': 0.1251918536376953, 'inTheMoney': True}"
510.0,2024-06-21,put,SPY240621P00510000,67.32,64.31,66.06,0.0,0.0,8.0,4.0,0.10798011169433594,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-28 13:46:17,"{'contractSymbol': 'SPY240621P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 67.32, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 4, 'bid': 64.31, 'ask': 66.06, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1693230377, 'impliedVolatility': 0.10798011169433594, 'inTheMoney': True}"
510.0,2024-06-28,put,SPY240628P00510000,68.52,64.31,66.06,0.0,0.0,2.0,0.0,0.10669838623046876,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-16 18:16:55,"{'contractSymbol': 'SPY240628P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 68.52, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 64.31, 'ask': 66.06, 'contractSize': 'REGULAR', 'expiration': 1719532800, 'lastTradeDate': 1692209815, 'impliedVolatility': 0.10669838623046876, 'inTheMoney': True}"
510.0,2024-09-20,put,SPY240920P00510000,64.49,64.31,66.08,0.0,0.0,5.0,105.0,0.09449147705078126,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 14:28:40,"{'contractSymbol': 'SPY240920P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 64.49, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 105, 'bid': 64.31, 'ask': 66.08, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1694010520, 'impliedVolatility': 0.09449147705078126, 'inTheMoney': True}"
510.0,2024-12-20,put,SPY241220P00510000,64.49,64.28,66.24,0.0,0.0,3.0,12.0,0.08689267608642579,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 14:26:46,"{'contractSymbol': 'SPY241220P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 64.49, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 12, 'bid': 64.28, 'ask': 66.24, 'contractSize': 'REGULAR', 'expiration': 1734652800, 'lastTradeDate': 1694010406, 'impliedVolatility': 0.08689267608642579, 'inTheMoney': True}"
510.0,2025-01-17,put,SPY250117P00510000,65.8,62.5,67.5,0.0,0.0,2.0,1.0,0.09729906616210937,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-11 13:56:10,"{'contractSymbol': 'SPY250117P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 65.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 62.5, 'ask': 67.5, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1691762170, 'impliedVolatility': 0.09729906616210937, 'inTheMoney': True}"
510.0,2025-03-21,put,SPY250321P00510000,65.87,62.5,67.5,0.0,0.0,2.0,1.0,0.09171440521240234,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-14 13:53:20,"{'contractSymbol': 'SPY250321P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 65.87, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 62.5, 'ask': 67.5, 'contractSize': 'REGULAR', 'expiration': 1742515200, 'lastTradeDate': 1692021200, 'impliedVolatility': 0.09171440521240234, 'inTheMoney': True}"
510.0,2025-06-20,put,SPY250620P00510000,66.18,63.0,67.5,8.18,14.103449,2.0,1.0,0.08515319152832034,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 13:51:21,"{'contractSymbol': 'SPY250620P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 66.18, 'change': 8.18, 'percentChange': 14.103449, 'volume': 2, 'openInterest': 1, 'bid': 63.0, 'ask': 67.5, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1694181081, 'impliedVolatility': 0.08515319152832034, 'inTheMoney': True}"
510.0,2025-12-19,put,SPY251219P00510000,66.64,64.0,69.0,0.0,0.0,1.0,50.0,0.08516845016479493,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 18:56:40,"{'contractSymbol': 'SPY251219P00510000', 'strike': 510.0, 'currency': 'USD', 'lastPrice': 66.64, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 50, 'bid': 64.0, 'ask': 69.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1694026600, 'impliedVolatility': 0.08516845016479493, 'inTheMoney': True}"
515.0,2023-09-15,put,SPY230915P00515000,73.54,68.5,69.68,0.0,0.0,2.0,0.0,0.53320779296875,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-07-11 16:01:10,"{'contractSymbol': 'SPY230915P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 73.54, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 0, 'bid': 68.5, 'ask': 69.68, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1689091270, 'impliedVolatility': 0.53320779296875, 'inTheMoney': True}"
515.0,2023-09-29,put,SPY230929P00515000,108.0,102.0,103.05,0.0,0.0,4.0,0.0,1.3832428298950195,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-04-05 15:15:55,"{'contractSymbol': 'SPY230929P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 108.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 0, 'bid': 102.0, 'ask': 103.05, 'contractSize': 'REGULAR', 'expiration': 1695945600, 'lastTradeDate': 1680707755, 'impliedVolatility': 1.3832428298950195, 'inTheMoney': True}"
515.0,2023-10-20,put,SPY231020P00515000,70.38,69.71,70.53,0.0,0.0,2.0,1.0,0.27295648925781246,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 18:20:13,"{'contractSymbol': 'SPY231020P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 70.38, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 69.71, 'ask': 70.53, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1694024413, 'impliedVolatility': 0.27295648925781246, 'inTheMoney': True}"
515.0,2023-11-17,put,SPY231117P00515000,70.84,69.74,70.5,70.84,0.0,2.0,1.0,0.2092364233398437,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 16:37:47,"{'contractSymbol': 'SPY231117P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 70.84, 'change': 70.84, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 69.74, 'ask': 70.5, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1694018267, 'impliedVolatility': 0.2092364233398437, 'inTheMoney': True}"
515.0,2023-12-15,put,SPY231215P00515000,71.68,69.71,70.64,0.0,0.0,2.0,1.0,0.1815267395019531,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 17:05:18,"{'contractSymbol': 'SPY231215P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 71.68, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 69.71, 'ask': 70.64, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694019918, 'impliedVolatility': 0.1815267395019531, 'inTheMoney': True}"
515.0,2024-01-19,put,SPY240119P00515000,70.85,69.63,70.72,0.0,0.0,1.0,1.0,0.15796740478515625,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-11 13:59:13,"{'contractSymbol': 'SPY240119P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 70.85, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 1, 'bid': 69.63, 'ask': 70.72, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691762353, 'impliedVolatility': 0.15796740478515625, 'inTheMoney': True}"
515.0,2024-03-28,put,SPY240328P00515000,78.05,64.47,65.57,0.0,0.0,,0.0,1.0000000000000003e-05,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-06-14 14:21:30,"{'contractSymbol': 'SPY240328P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 78.05, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 0, 'bid': 64.47, 'ask': 65.57, 'contractSize': 'REGULAR', 'expiration': 1711584000, 'lastTradeDate': 1686752490, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
515.0,2024-06-21,put,SPY240621P00515000,65.66,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-09 13:30:00,"{'contractSymbol': 'SPY240621P00515000', 'strike': 515.0, 'currency': 'USD', 'lastPrice': 65.66, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1691587800, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
